id,titulo,catalogo,sjr,q,total citas,url,subjects,publisher,issn,widget
ProtectionandControlofModernPowerSystems,Protection and Control of Modern Power Systems,journal,2.781,Q1,125,https://www.scimagojr.com/journalsearch.php?q=21100900364&tip=sid&clean=0,"[{'Energy': ['Energy Engineering and Power Technology']}, {'Engineering': ['Electrical and Electronic Engineering', 'Safety, Risk, Reliability and Quality']}]",SpringerOpen,"['23670983', '23672617']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100900364&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100900364"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
"Trauma,Violence,andAbuse","Trauma, Violence, and Abuse",journal,2.778,Q1,269,https://www.scimagojr.com/journalsearch.php?q=13124&tip=sid&clean=0,"[{'Medicine': ['Public Health, Environmental and Occupational Health']}, {'Psychology': ['Applied Psychology']}, {'Social Sciences': ['Health (social science)', 'Social Work']}]",SAGE Publications Ltd,"['15248380', '15528324']","<a href=""https://www.scimagojr.com/journalsearch.php?q=13124&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=13124"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournalofEducationalPsychology,Journal of Educational Psychology,journal,2.774,Q1,306,https://www.scimagojr.com/journalsearch.php?q=12808&tip=sid&clean=0,"[{'Psychology': ['Developmental and Educational Psychology']}, {'Social Sciences': ['Education']}]",American Psychological Association,"['00220663', '19392176']","<a href=""https://www.scimagojr.com/journalsearch.php?q=12808&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=12808"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
WorkandStress,Work and Stress,journal,2.773,Q1,57,https://www.scimagojr.com/journalsearch.php?q=15422&tip=sid&clean=0,[{'Psychology': ['Applied Psychology']}],Taylor and Francis Ltd.,"['02678373', '14645335']","<a href=""https://www.scimagojr.com/journalsearch.php?q=15422&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=15422"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
CriticalReviewsinBiochemistryandMolecularBiology,Critical Reviews in Biochemistry and Molecular Biology,journal,2.772,Q1,88,https://www.scimagojr.com/journalsearch.php?q=17378&tip=sid&clean=0,"[{'Biochemistry, Genetics and Molecular Biology': ['Biochemistry', 'Molecular Biology']}]",Informa Healthcare,"['10409238', '15497798']","<a href=""https://www.scimagojr.com/journalsearch.php?q=17378&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=17378"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
IEEETransactionsonTransportationElectrification,IEEE Transactions on Transportation Electrification,journal,2.772,Q1,762,https://www.scimagojr.com/journalsearch.php?q=21100854649&tip=sid&clean=0,"[{'Energy': ['Energy Engineering and Power Technology']}, {'Engineering': ['Automotive Engineering', 'Electrical and Electronic Engineering']}, {'Social Sciences': ['Transportation']}]",Institute of Electrical and Electronics Engineers Inc.,['23327782'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=21100854649&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100854649"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
"Resources,ConservationandRecycling","Resources, Conservation and Recycling",journal,2.77,Q1,1722,https://www.scimagojr.com/journalsearch.php?q=26424&tip=sid&clean=0,"[{'Economics, Econometrics and Finance': ['Economics and Econometrics']}, {'Environmental Science': ['Waste Management and Disposal']}]",Elsevier B.V.,"['09213449', '18790658']","<a href=""https://www.scimagojr.com/journalsearch.php?q=26424&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=26424"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
InformationSystemsJournal,Information Systems Journal,journal,2.768,Q1,102,https://www.scimagojr.com/journalsearch.php?q=12321&tip=sid&clean=0,"[{'Computer Science': ['Computer Networks and Communications', 'Information Systems', 'Software']}]",Wiley-Blackwell Publishing Ltd,"['13501917', '13652575']","<a href=""https://www.scimagojr.com/journalsearch.php?q=12321&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=12321"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
PsychologicalMedicine,Psychological Medicine,journal,2.768,Q1,922,https://www.scimagojr.com/journalsearch.php?q=18742&tip=sid&clean=0,"[{'Medicine': ['Psychiatry and Mental Health']}, {'Psychology': ['Applied Psychology']}]",Cambridge University Press,"['00332917', '14698978']","<a href=""https://www.scimagojr.com/journalsearch.php?q=18742&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=18742"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
AstrophysicalJournalLetters,Astrophysical Journal Letters,journal,2.766,Q1,1977,https://www.scimagojr.com/journalsearch.php?q=19900192103&tip=sid&clean=0,"[{'Earth and Planetary Sciences': ['Space and Planetary Science']}, {'Physics and Astronomy': ['Astronomy and Astrophysics']}]",American Astronomical Society,"['20418205', '20418213']","<a href=""https://www.scimagojr.com/journalsearch.php?q=19900192103&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=19900192103"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
"JournalofBlackPsychology,The","Journal of Black Psychology, The",journal,2.765,Q1,74,https://www.scimagojr.com/journalsearch.php?q=15391&tip=sid&clean=0,"[{'Psychology': ['Applied Psychology']}, {'Social Sciences': ['Anthropology']}]",SAGE Publications Inc.,"['00957984', '15524558']","<a href=""https://www.scimagojr.com/journalsearch.php?q=15391&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=15391"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ClinicalChildandFamilyPsychologyReview,Clinical Child and Family Psychology Review,journal,2.761,Q1,103,https://www.scimagojr.com/journalsearch.php?q=12841&tip=sid&clean=0,"[{'Medicine': ['Pediatrics, Perinatology and Child Health', 'Psychiatry and Mental Health']}, {'Psychology': ['Clinical Psychology', 'Developmental and Educational Psychology']}, {'Social Sciences': ['Education']}]",Kluwer Academic Publishers,"['10964037', '15732827']","<a href=""https://www.scimagojr.com/journalsearch.php?q=12841&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=12841"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
AnnualReviewofPhytopathology,Annual Review of Phytopathology,journal,2.76,Q1,53,https://www.scimagojr.com/journalsearch.php?q=16715&tip=sid&clean=0,"[{'Agricultural and Biological Sciences': ['Plant Science']}, {'Medicine': ['Medicine (miscellaneous)']}]",Annual Reviews Inc.,"['00664286', '15452107']","<a href=""https://www.scimagojr.com/journalsearch.php?q=16715&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=16715"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
PsychologyandMarketing,Psychology and Marketing,journal,2.76,Q1,412,https://www.scimagojr.com/journalsearch.php?q=14014&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Marketing']}, {'Psychology': ['Applied Psychology']}]",Wiley-Liss Inc.,"['07426046', '15206793']","<a href=""https://www.scimagojr.com/journalsearch.php?q=14014&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=14014"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
BritishJournalofDermatology,British Journal of Dermatology,journal,2.759,Q1,660,https://www.scimagojr.com/journalsearch.php?q=24267&tip=sid&clean=0,"[{'Medicine': ['Dermatology', 'Medicine (miscellaneous)']}]",Oxford University Press,"['00070963', '13652133']","<a href=""https://www.scimagojr.com/journalsearch.php?q=24267&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=24267"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
IEEETransactionsonMobileComputing,IEEE Transactions on Mobile Computing,journal,2.755,Q1,799,https://www.scimagojr.com/journalsearch.php?q=25038&tip=sid&clean=0,"[{'Computer Science': ['Computer Networks and Communications', 'Software']}, {'Engineering': ['Electrical and Electronic Engineering']}]",Institute of Electrical and Electronics Engineers Inc.,['15361233'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=25038&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=25038"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
MolecularAspectsofMedicine,Molecular Aspects of Medicine,journal,2.748,Q1,156,https://www.scimagojr.com/journalsearch.php?q=19084&tip=sid&clean=0,"[{'Biochemistry, Genetics and Molecular Biology': ['Biochemistry', 'Clinical Biochemistry', 'Molecular Biology', 'Molecular Medicine']}, {'Medicine': ['Medicine (miscellaneous)']}]",Elsevier Ltd,"['00982997', '18729452']","<a href=""https://www.scimagojr.com/journalsearch.php?q=19084&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=19084"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournaloftheAssociationofEnvironmentalandResourceEconomists,Journal of the Association of Environmental and Resource Economists,journal,2.747,Q1,110,https://www.scimagojr.com/journalsearch.php?q=21100861110&tip=sid&clean=0,"[{'Economics, Econometrics and Finance': ['Economics and Econometrics']}, {'Environmental Science': ['Management, Monitoring, Policy and Law', 'Nature and Landscape Conservation']}]",University of Chicago Press,"['23335955', '23335963']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100861110&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100861110"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
MilitaryMedicalResearch,Military Medical Research,journal,2.745,Q1,160,https://www.scimagojr.com/journalsearch.php?q=21100455629&tip=sid&clean=0,[{'Medicine': ['Medicine (miscellaneous)']}],BioMed Central Ltd,"['20549369', '20957467']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100455629&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100455629"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
GlobalEcologyandBiogeography,Global Ecology and Biogeography,journal,2.744,Q1,510,https://www.scimagojr.com/journalsearch.php?q=22044&tip=sid&clean=0,"[{'Agricultural and Biological Sciences': ['Ecology, Evolution, Behavior and Systematics']}, {'Environmental Science': ['Ecology', 'Global and Planetary Change']}]",Wiley-Blackwell Publishing Ltd,"['1466822X', '14668238']","<a href=""https://www.scimagojr.com/journalsearch.php?q=22044&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=22044"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournalofSportandHealthScience,Journal of Sport and Health Science,journal,2.744,Q1,216,https://www.scimagojr.com/journalsearch.php?q=21100294621&tip=sid&clean=0,"[{'Health Professions': ['Physical Therapy, Sports Therapy and Rehabilitation']}, {'Medicine': ['Orthopedics and Sports Medicine']}]",Elsevier B.V.,"['20952546', '22132961']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100294621&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100294621"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
Neuropsychopharmacology,Neuropsychopharmacology,journal,2.743,Q1,715,https://www.scimagojr.com/journalsearch.php?q=18017&tip=sid&clean=0,"[{'Medicine': ['Psychiatry and Mental Health']}, {'Pharmacology, Toxicology and Pharmaceutics': ['Pharmacology']}]",Nature Publishing Group,"['0893133X', '1470634X']","<a href=""https://www.scimagojr.com/journalsearch.php?q=18017&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=18017"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
IEEECommunicationsStandardsMagazine,IEEE Communications Standards Magazine,journal,2.741,Q1,153,https://www.scimagojr.com/journalsearch.php?q=21100934923&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Management of Technology and Innovation']}, {'Computer Science': ['Computer Networks and Communications']}, {'Engineering': ['Safety, Risk, Reliability and Quality']}, {'Social Sciences': ['Law']}]",Institute of Electrical and Electronics Engineers Inc.,['24712825'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=21100934923&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100934923"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ComprehensiveReviewsinFoodScienceandFoodSafety,Comprehensive Reviews in Food Science and Food Safety,journal,2.74,Q1,515,https://www.scimagojr.com/journalsearch.php?q=4900152301&tip=sid&clean=0,[{'Agricultural and Biological Sciences': ['Food Science']}],Wiley-Blackwell,['15414337'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=4900152301&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=4900152301"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
Criminology,Criminology,journal,2.739,Q1,77,https://www.scimagojr.com/journalsearch.php?q=19684&tip=sid&clean=0,"[{'Medicine': ['Pathology and Forensic Medicine']}, {'Social Sciences': ['Law']}]",Wiley-Blackwell,"['00111384', '17459125']","<a href=""https://www.scimagojr.com/journalsearch.php?q=19684&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=19684"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
AssessmentandEvaluationinHigherEducation,Assessment and Evaluation in Higher Education,journal,2.738,Q1,272,https://www.scimagojr.com/journalsearch.php?q=5700152760&tip=sid&clean=0,[{'Social Sciences': ['Education']}],Taylor and Francis Ltd.,"['02602938', '1469297X']","<a href=""https://www.scimagojr.com/journalsearch.php?q=5700152760&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=5700152760"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
BusinessandSociety,Business and Society,journal,2.736,Q1,167,https://www.scimagojr.com/journalsearch.php?q=20143&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Business, Management and Accounting (miscellaneous)']}, {'Social Sciences': ['Social Sciences (miscellaneous)']}]",SAGE Publications Ltd,"['00076503', '15524205']","<a href=""https://www.scimagojr.com/journalsearch.php?q=20143&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=20143"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
PsychologicalScience,Psychological Science,journal,2.735,Q1,437,https://www.scimagojr.com/journalsearch.php?q=13468&tip=sid&clean=0,[{'Psychology': ['Psychology (miscellaneous)']}],SAGE Publications Inc.,"['09567976', '14679280']","<a href=""https://www.scimagojr.com/journalsearch.php?q=13468&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=13468"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
PatternRecognition,Pattern Recognition,journal,2.732,Q1,1591,https://www.scimagojr.com/journalsearch.php?q=24823&tip=sid&clean=0,"[{'Computer Science': ['Artificial Intelligence', 'Computer Vision and Pattern Recognition', 'Signal Processing', 'Software']}]",Elsevier Ltd,['00313203'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=24823&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=24823"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
